source,date,count
SAMSCOM,28/02/21,404
SAMSCOM,01/03/21,430
SAMSCOM,02/03/21,888
SAMSCOM,03/03/21,732
SAMSCOM,04/03/21,867
SAMSCOM,05/03/21,966
SAMSCOM,06/03/21,775
SAMSCOM,07/03/21,539
SAMSCOM,08/03/21,625
SAMSCOM,09/03/21,1088
SAMSCOM,10/03/21,1028
SAMSCOM,11/03/21,942
SAMSCOM,12/03/21,775
SAMSCOM,13/03/21,740
SAMSCOM,14/03/21,462
SAMSCOM,15/03/21,482
SAMSCOM,16/03/21,1067
SAMSCOM,17/03/21,961
SAMSCOM,18/03/21,900
SAMSCOM,19/03/21,766
SAMSCOM,20/03/21,648
SAMSCOM,21/03/21,515
SAMSCOM,22/03/21,560
SAMSCOM,23/03/21,1103
SAMSCOM,24/03/21,1032
SAMSCOM,25/03/21,995
SAMSCOM,26/03/21,844
SAMSCOM,27/03/21,652
SAMSCOM,28/03/21,468
SAMSCOM,29/03/21,548
SAMSCOM,30/03/21,1054
SAMSCOM,31/03/21,897
SAMSCOM,01/04/21,806
SAMSCOM,02/04/21,641
SAMSCOM,03/04/21,518
SAMSCOM,04/04/21,456
SAMSCOM,05/04/21,356
SAMSCOM,06/04/21,827
SAMSCOM,07/04/21,730
SAMSCOM,08/04/21,708
SAMSCOM,09/04/21,627
SAMSCOM,10/04/21,561
SAMSCOM,11/04/21,388
SAMSCOM,12/04/21,412
SAMSCOM,13/04/21,940
SAMSCOM,14/04/21,812
SAMSCOM,15/04/21,727
SAMSCOM,16/04/21,603
SAMSCOM,19/04/21,1358
SAMSCOM,21/04/21,1580
SAMSCOM,22/04/21,686
SAMSCOM,23/04/21,632
SAMSCOM,24/04/21,544
SAMSCOM,25/04/21,382
SAMSCOM,26/04/21,416
SAMSCOM,27/04/21,832
SAMSCOM,28/04/21,716
SAMSCOM,29/04/21,668
SAMSCOM,30/04/21,582
SAMSCOM,01/05/21,521
SAMSCOM,02/05/21,371
SAMSCOM,03/05/21,419
SAMSCOM,04/05/21,819
SAMSCOM,05/05/21,779
SAMSCOM,06/05/21,722
SAMSCOM,07/05/21,571
SAMSCOM,08/05/21,507
SAMSCOM,09/05/21,408
SAMSCOM,10/05/21,419
SAMSCOM,11/05/21,930
SAMSCOM,12/05/21,878
SAMSCOM,13/05/21,824
SAMSCOM,14/05/21,725
SAMSCOM,15/05/21,591
SAMSCOM,16/05/21,358
SAMSCOM,17/05/21,413
SAMSCOM,18/05/21,977
SAMSCOM,19/05/21,734
SAMSCOM,20/05/21,867
SAMSCOM,21/05/21,928
SAMSCOM,22/05/21,719
SAMSCOM,23/05/21,496
SAMSCOM,24/05/21,547
SAMSCOM,25/05/21,1054
SAMSCOM,26/05/21,901
SAMSCOM,27/05/21,860
SAMSCOM,28/05/21,767
SAMSCOM,29/05/21,637
SAMSCOM,30/05/21,536
SAMSCOM,31/05/21,425
SAMSCOM,01/06/21,580
SAMSCOM,02/06/21,807
SAMSCOM,03/06/21,852
SAMSCOM,04/06/21,820
SAMSCOM,05/06/21,625
SAMSCOM,06/06/21,456
SAMSCOM,07/06/21,459
SAMSCOM,08/06/21,1034
SAMSCOM,09/06/21,864
SAMSCOM,10/06/21,861
SAMSCOM,11/06/21,1057
SAMSCOM,12/06/21,614
SAMSCOM,13/06/21,432
SAMSCOM,14/06/21,413
SAMSCOM,15/06/21,1007
SAMSCOM,16/06/21,780
SAMSCOM,17/06/21,687
SAMSCOM,18/06/21,644
SAMSCOM,19/06/21,501
SAMSCOM,20/06/21,354
SAMSCOM,21/06/21,319
SAMSCOM,22/06/21,774
SAMSCOM,23/06/21,753
SAMSCOM,24/06/21,699
SAMSCOM,25/06/21,574
SAMSCOM,26/06/21,485
SAMSCOM,27/06/21,344
SAMSCOM,28/06/21,350
SAMSCOM,29/06/21,859
SAMSCOM,30/06/21,666
SAMSCOM,01/07/21,668
SAMSCOM,02/07/21,477
SAMSCOM,03/07/21,480
SAMSCOM,04/07/21,382
SAMSCOM,05/07/21,294
SAMSCOM,06/07/21,500
SAMSCOM,07/07/21,764
SAMSCOM,08/07/21,666
SAMSCOM,09/07/21,606
SAMSCOM,10/07/21,527
SAMSCOM,12/07/21,677
SAMSCOM,13/07/21,902
SAMSCOM,14/07/21,716
SAMSCOM,15/07/21,754
SAMSCOM,16/07/21,837
SAMSCOM,17/07/21,702
SAMSCOM,18/07/21,540
SAMSCOM,19/07/21,489
SAMSCOM,20/07/21,735
SAMSCOM,21/07/21,739
SAMSCOM,22/07/21,1580
SAMSCOM,23/07/21,908
SAMSCOM,24/07/21,775
SAMSCOM,25/07/21,548
SAMSCOM,26/07/21,562
SAMSCOM,27/07/21,980
SAMSCOM,28/07/21,1060
SAMSCOM,29/07/21,955
SAMSCOM,30/07/21,821
SAMSCOM,31/07/21,786
SAMSCOM,01/08/21,585
SAMSCOM,02/08/21,570
SAMSCOM,03/08/21,782
SAMSCOM,04/08/21,419
SAMSCOM,05/08/21,1686
SAMSCOM,06/08/21,975
SAMSCOM,07/08/21,745
SAMSCOM,08/08/21,681
SAMSCOM,09/08/21,707
SAMSCOM,10/08/21,923
SAMSCOM,11/08/21,1371
SAMSCOM,12/08/21,1032
SAMSCOM,13/08/21,904
SAMSCOM,15/08/21,710
SAMSCOM,16/08/21,1049
SAMSCOM,17/08/21,894
SAMSCOM,18/08/21,880
SAMSCOM,19/08/21,597
SAMSCOM,20/08/21,863
SAMSCOM,21/08/21,22
SAMSCOM,22/08/21,1210
SAMSCOM,23/08/21,430
SAMSCOM,24/08/21,782
SAMSCOM,25/08/21,45
SAMSCOM,26/08/21,1644
SAMSCOM,27/08/21,874
SAMSCOM,28/08/21,643
SAMSCOM,29/08/21,420
SAMSCOM,30/08/21,99
SAMSCOM,31/08/21,1238
SAMSCOM,01/09/21,843
SAMSCOM,02/09/21,305
SAMSCOM,03/09/21,85
SAMSCOM,04/09/21,2398
SAMSCOM,05/09/21,796
SAMSCOM,06/09/21,664
SAMSCOM,07/09/21,721
SAMSCOM,08/09/21,1372
SAMSCOM,09/09/21,1438
SAMSCOM,10/09/21,1074
SAMSCOM,11/09/21,764
SAMSCOM,12/09/21,710
SAMSCOM,13/09/21,607
SAMSCOM,14/09/21,1006
SAMSCOM,15/09/21,1395
SAMSCOM,16/09/21,1062
SAMSCOM,17/09/21,828
SAMSCOM,19/09/21,1646
SAMSCOM,20/09/21,845
SAMSCOM,21/09/21,1345
SAMSCOM,28/09/21,6985
SAMSCOM,29/09/21,1105
SAMSCOM,30/09/21,922
SAMSCOM,01/10/21,879
SAMSCOM,02/10/21,714
SAMSCOM,03/10/21,510
SAMSCOM,04/10/21,563
SAMSCOM,05/10/21,1013
SAMSCOM,06/10/21,962
SAMSCOM,07/10/21,867
SAMSCOM,08/10/21,836
SAMSCOM,09/10/21,725
SAMSCOM,10/10/21,501
SAMSCOM,11/10/21,569
SAMSCOM,12/10/21,1079
SAMSCOM,13/10/21,1002
SAMSCOM,14/10/21,976
SAMSCOM,15/10/21,843
SAMSCOM,16/10/21,827
SAMSCOM,17/10/21,572
SAMSCOM,18/10/21,614
SAMSCOM,19/10/21,1224
SAMSCOM,20/10/21,1109
SAMSCOM,21/10/21,1080
SAMSCOM,22/10/21,975
SAMSCOM,23/10/21,824
SAMSCOM,24/10/21,561
SAMSCOM,25/10/21,570
SAMSCOM,26/10/21,1161
SAMSCOM,27/10/21,1019
SAMSCOM,28/10/21,1060
SAMSCOM,29/10/21,1144
SAMSCOM,30/10/21,962
SAMSCOM,31/10/21,778
SAMSCOM,01/11/21,780
SAMSCOM,02/11/21,1400
SAMSCOM,03/11/21,1147
SAMSCOM,04/11/21,1192
SAMSCOM,05/11/21,1262
SAMSCOM,06/11/21,1015
SAMSCOM,07/11/21,799
SAMSCOM,08/11/21,955
SAMSCOM,09/11/21,1612
SAMSCOM,10/11/21,1287
SAMSCOM,11/11/21,1221
SAMSCOM,12/11/21,1123
SAMSCOM,13/11/21,1090
SAMSCOM,14/11/21,720
SAMSCOM,15/11/21,783
SAMSCOM,16/11/21,1360
SAMSCOM,17/11/21,1284
SAMSCOM,18/11/21,1251
SAMSCOM,19/11/21,1136
SAMSCOM,20/11/21,860
SAMSCOM,21/11/21,639
SAMSCOM,22/11/21,666
SAMSCOM,23/11/21,1265
SAMSCOM,24/11/21,1087
SAMSCOM,25/11/21,958
SAMSCOM,26/11/21,299
SAMSCOM,27/11/21,986
SAMSCOM,28/11/21,684
SAMSCOM,29/11/21,697
SAMSCOM,30/11/21,1430
SAMSCOM,01/12/21,1310
SAMSCOM,02/12/21,1405
SAMSCOM,03/12/21,1513
SAMSCOM,04/12/21,1155
SAMSCOM,05/12/21,790
SAMSCOM,06/12/21,836
SAMSCOM,07/12/21,1569
SAMSCOM,08/12/21,1427
SAMSCOM,09/12/21,1307
SAMSCOM,10/12/21,1246
SAMSCOM,11/12/21,989
SAMSCOM,12/12/21,837
SAMSCOM,13/12/21,807
SAMSCOM,14/12/21,1476
SAMSCOM,15/12/21,1241
SAMSCOM,16/12/21,1140
SAMSCOM,17/12/21,1049
SAMSCOM,18/12/21,830
SAMSCOM,19/12/21,452
SAMSCOM,20/12/21,801
SAMSCOM,21/12/21,1290
SAMSCOM,22/12/21,1035
SAMSCOM,23/12/21,848
SAMSCOM,24/12/21,711
SAMSCOM,25/12/21,220
SAMSCOM,26/12/21,131
SAMSCOM,27/12/21,584
SAMSCOM,28/12/21,1067
SAMSCOM,29/12/21,1017
SAMSCOM,30/12/21,948
SAMSCOM,31/12/21,871
SAMSCOM,01/01/22,377
SAMSCOM,02/01/22,180
SAMSCOM,03/01/22,600
SAMSCOM,04/01/22,1128
SAMSCOM,05/01/22,1026
SAMSCOM,06/01/22,977
SAMSCOM,07/01/22,962
SAMSCOM,08/01/22,853
SAMSCOM,09/01/22,793
SAMSCOM,10/01/22,821
SAMSCOM,11/01/22,1161
SAMSCOM,12/01/22,1203
SAMSCOM,13/01/22,1256
SAMSCOM,14/01/22,1116
SAMSCOM,15/01/22,997
SAMSCOM,16/01/22,759
SAMSCOM,17/01/22,797
SAMSCOM,18/01/22,1120
SAMSCOM,19/01/22,1354
SAMSCOM,20/01/22,190
SAMSCOM,21/01/22,2221
SAMSCOM,22/01/22,823
SAMSCOM,23/01/22,949
SAMSCOM,24/01/22,729
SAMSCOM,25/01/22,1335
SAMSCOM,26/01/22,1266
SAMSCOM,27/01/22,1261
SAMSCOM,28/01/22,1187
SAMSCOM,29/01/22,1069
SAMSCOM,30/01/22,736
SAMSCOM,31/01/22,811
SAMSCOM,01/02/22,1415
SAMSCOM,02/02/22,1273
SAMSCOM,03/02/22,915
SAMSCOM,04/02/22,523
SAMSCOM,05/02/22,1054
SAMSCOM,06/02/22,802
SAMSCOM,07/02/22,809
SAMSCOM,08/02/22,1517
SAMSCOM,09/02/22,1200
SAMSCOM,10/02/22,1173
SAMSCOM,11/02/22,1056
SAMSCOM,12/02/22,828
SAMSCOM,13/02/22,596
SAMSCOM,14/02/22,670
SAMSCOM,15/02/22,1198
SAMSCOM,16/02/22,918
SAMSCOM,17/02/22,1009
SAMSCOM,18/02/22,896
SAMSCOM,19/02/22,726
SAMSCOM,20/02/22,544
SAMSCOM,21/02/22,567
SAMSCOM,22/02/22,1183
SAMSCOM,23/02/22,1105
SAMSCOM,24/02/22,1022
SAMSCOM,25/02/22,968
SAMSCOM,26/02/22,873
SAMSCOM,27/02/22,724
SAMSCOM,28/02/22,804
SAMSCOM,01/03/22,1360
SAMSCOM,02/03/22,1061
SAMSCOM,03/03/22,935
SAMSCOM,04/03/22,948
SAMSCOM,05/03/22,753
SAMSCOM,06/03/22,616
SAMSCOM,07/03/22,665
SAMSCOM,08/03/22,1171
SAMSCOM,09/03/22,1012
SAMSCOM,10/03/22,978
SAMSCOM,11/03/22,889
SAMSCOM,12/03/22,709
SAMSCOM,13/03/22,647
SAMSCOM,14/03/22,719
SAMSCOM,15/03/22,1105
SAMSCOM,16/03/22,962
SAMSCOM,17/03/22,1248
SAMSCOM,18/03/22,1140
SAMSCOM,19/03/22,943
SAMSCOM,20/03/22,828
SAMSCOM,21/03/22,859
SAMSCOM,22/03/22,1290
SAMSCOM,23/03/22,1287
SAMSCOM,24/03/22,1164
SAMSCOM,25/03/22,1151
SAMSCOM,26/03/22,923
SAMSCOM,27/03/22,779
SAMSCOM,28/03/22,828
SAMSCOM,29/03/22,1356
SAMSCOM,30/03/22,1205
SAMSCOM,31/03/22,1077
SAMSCOM,01/04/22,1135
SAMSCOM,02/04/22,979
SAMSCOM,03/04/22,808
SAMSCOM,04/04/22,824
SAMSCOM,05/04/22,1380
SAMSCOM,06/04/22,1237
SAMSCOM,07/04/22,1222
SAMSCOM,08/04/22,1059
SAMSCOM,09/04/22,889
SAMSCOM,10/04/22,773
SAMSCOM,11/04/22,849
SAMSCOM,12/04/22,1255
SAMSCOM,13/04/22,1008
SAMSCOM,14/04/22,885
SAMSCOM,15/04/22,311
SAMSCOM,16/04/22,836
SAMSCOM,17/04/22,659
SAMSCOM,18/04/22,439
SAMSCOM,19/04/22,1482
SAMSCOM,20/04/22,1014
SAMSCOM,21/04/22,952
SAMSCOM,22/04/22,918
SAMSCOM,23/04/22,693
SAMSCOM,24/04/22,601
SAMSCOM,25/04/22,652
SAMSCOM,26/04/22,1220
SAMSCOM,27/04/22,1032
SAMSCOM,28/04/22,934
SAMSCOM,29/04/22,901
SAMSCOM,30/04/22,753
SAMSCOM,01/05/22,610
SAMSCOM,02/05/22,693
SAMSCOM,03/05/22,1124
SAMSCOM,04/05/22,1002
SAMSCOM,05/05/22,1252
SAMSCOM,06/05/22,1233
SAMSCOM,07/05/22,1007
SAMSCOM,08/05/22,890
SAMSCOM,09/05/22,802
SAMSCOM,10/05/22,1433
SAMSCOM,11/05/22,1355
SAMSCOM,12/05/22,1341
SAMSCOM,13/05/22,1135
SAMSCOM,15/05/22,1694
SAMSCOM,16/05/22,815
SAMSCOM,17/05/22,1470
SAMSCOM,18/05/22,1271
SAMSCOM,19/05/22,1256
SAMSCOM,20/05/22,1198
SAMSCOM,21/05/22,968
SAMSCOM,22/05/22,804
SAMSCOM,23/05/22,809
SAMSCOM,24/05/22,1456
SAMSCOM,25/05/22,1278
SAMSCOM,26/05/22,1253
SAMSCOM,27/05/22,1193
SAMSCOM,28/05/22,889
SAMSCOM,29/05/22,767
SAMSCOM,30/05/22,697
SAMSCOM,31/05/22,1040
SAMSCOM,01/06/22,1381
SAMSCOM,02/06/22,1340
SAMSCOM,03/06/22,1285
SAMSCOM,04/06/22,969
SAMSCOM,05/06/22,736
SAMSCOM,06/06/22,870
SAMSCOM,07/06/22,1385
SAMSCOM,08/06/22,1213
SAMSCOM,09/06/22,1143
SAMSCOM,10/06/22,1090
SAMSCOM,11/06/22,849
SAMSCOM,12/06/22,676
SAMSCOM,13/06/22,685
SAMSCOM,14/06/22,1173
SAMSCOM,15/06/22,1022
SAMSCOM,16/06/22,1083
SAMSCOM,17/06/22,1010
SAMSCOM,18/06/22,674
SAMSCOM,19/06/22,612
SAMSCOM,20/06/22,623
SAMSCOM,21/06/22,1089
SAMSCOM,22/06/22,1017
SAMSCOM,23/06/22,951
SAMSCOM,24/06/22,945
SAMSCOM,25/06/22,694
SAMSCOM,26/06/22,578
SAMSCOM,27/06/22,567
SAMSCOM,28/06/22,1080
SAMSCOM,29/06/22,935
SAMSCOM,30/06/22,844
SAMSCOM,01/07/22,832
SAMSCOM,02/07/22,683
SAMSCOM,03/07/22,503
SAMSCOM,04/07/22,487
SAMSCOM,05/07/22,668
SAMSCOM,06/07/22,972
SAMSCOM,07/07/22,869
SAMSCOM,08/07/22,890
SAMSCOM,09/07/22,605
SAMSCOM,10/07/22,481
SAMSCOM,11/07/22,538
SAMSCOM,12/07/22,1055
SAMSCOM,13/07/22,874
SAMSCOM,14/07/22,1178
SAMSCOM,15/07/22,1280
SAMSCOM,16/07/22,943
SAMSCOM,17/07/22,714
SAMSCOM,18/07/22,757
SAMSCOM,19/07/22,1440
SAMSCOM,20/07/22,1277
SAMSCOM,21/07/22,1461
SAMSCOM,22/07/22,1169
SAMSCOM,23/07/22,860
SAMSCOM,24/07/22,696
SAMSCOM,25/07/22,755
SAMSCOM,26/07/22,1513
SAMSCOM,27/07/22,1393
SAMSCOM,28/07/22,1252
SAMSCOM,29/07/22,1113
SAMSCOM,30/07/22,861
SAMSCOM,31/07/22,682
SAMSCOM,01/08/22,718
SAMSCOM,02/08/22,1421
SAMSCOM,03/08/22,1385
SAMSCOM,04/08/22,1271
SAMSCOM,05/08/22,1174
SAMSCOM,06/08/22,987
SAMSCOM,07/08/22,749
SAMSCOM,08/08/22,808
SAMSCOM,09/08/22,1135
SAMSCOM,10/08/22,1480
SAMSCOM,11/08/22,1240
SAMSCOM,12/08/22,1176
SAMSCOM,13/08/22,637
SAMSCOM,14/08/22,541
SAMSCOM,15/08/22,583
SAMSCOM,16/08/22,1229
SAMSCOM,17/08/22,971
SAMSCOM,18/08/22,884
SAMSCOM,19/08/22,965
SAMSCOM,20/08/22,737
SAMSCOM,21/08/22,565
SAMSCOM,22/08/22,580
SAMSCOM,23/08/22,925
SAMSCOM,24/08/22,952
SAMSCOM,25/08/22,885
SAMSCOM,26/08/22,809
SAMSCOM,27/08/22,599
SAMSCOM,28/08/22,499
SAMSCOM,29/08/22,515
SAMSCOM,30/08/22,1071
SAMSCOM,31/08/22,902
SAMSCOM,01/09/22,1209
SAMSCOM,02/09/22,1226
SAMSCOM,03/09/22,969
SAMSCOM,04/09/22,733
SAMSCOM,05/09/22,566
SAMSCOM,06/09/22,1017
SAMSCOM,07/09/22,1428
SAMSCOM,08/09/22,1256
SAMSCOM,09/09/22,1037
SAMSCOM,10/09/22,868
SAMSCOM,11/09/22,773
SAMSCOM,12/09/22,697
SAMSCOM,13/09/22,1231
SAMSCOM,14/09/22,1295
SAMSCOM,15/09/22,1215
SAMSCOM,16/09/22,1163
SAMSCOM,17/09/22,848
SAMSCOM,18/09/22,676
SAMSCOM,19/09/22,740
SAMSCOM,20/09/22,1333
SAMSCOM,21/09/22,1174
SAMSCOM,22/09/22,1201
SAMSCOM,23/09/22,1007
SAMSCOM,24/09/22,833
SAMSCOM,25/09/22,677
SAMSCOM,26/09/22,772
SAMSCOM,27/09/22,1208
SAMSCOM,28/09/22,1175
SAMSCOM,29/09/22,868
SAMSCOM,30/09/22,816
SAMSCOM,01/10/22,634
SAMSCOM,02/10/22,527
SAMSCOM,03/10/22,572
SAMSCOM,04/10/22,1131
SAMSCOM,05/10/22,990
SAMSCOM,06/10/22,845
SAMSCOM,07/10/22,839
SAMSCOM,08/10/22,568
SAMSCOM,09/10/22,418
SAMSCOM,10/10/22,668
SAMSCOM,11/10/22,1159
SAMSCOM,12/10/22,1050
SAMSCOM,13/10/22,857
SAMSCOM,14/10/22,826
SAMSCOM,15/10/22,600
SAMSCOM,16/10/22,359
SAMSCOM,17/10/22,495
SAMSCOM,18/10/22,966
SAMSCOM,19/10/22,1724
SAMSCOM,20/10/22,1022
SAMSCOM,21/10/22,900
SAMSCOM,22/10/22,692
SAMSCOM,23/10/22,539
SAMSCOM,24/10/22,564
SAMSCOM,25/10/22,1146
SAMSCOM,26/10/22,897
SAMSCOM,27/10/22,1206
SAMSCOM,28/10/22,2180
SAMSCOM,29/10/22,890
SAMSCOM,30/10/22,704
SAMSCOM,31/10/22,733
SAMSCOM,01/11/22,1385
SAMSCOM,02/11/22,1228
SAMSCOM,03/11/22,1192
SAMSCOM,04/11/22,1126
SAMSCOM,07/11/22,520
SAMSCOM,08/11/22,3397
SAMSCOM,09/11/22,1377
SAMSCOM,10/11/22,1333
SAMSCOM,11/11/22,1284
SAMSCOM,12/11/22,844
SAMSCOM,13/11/22,628
SAMSCOM,14/11/22,1063
SAMSCOM,15/11/22,1438
SAMSCOM,16/11/22,1377
SAMSCOM,17/11/22,1131
SAMSCOM,18/11/22,1320
SAMSCOM,19/11/22,1047
SAMSCOM,20/11/22,748
SAMSCOM,21/11/22,722
SAMSCOM,22/11/22,1479
SAMSCOM,23/11/22,1220
SAMSCOM,24/11/22,855
SAMSCOM,25/11/22,333
SAMSCOM,26/11/22,1016
SAMSCOM,27/11/22,717
SAMSCOM,28/11/22,798
SAMSCOM,29/11/22,1653
SAMSCOM,30/11/22,1291
SAMSCOM,01/12/22,1385
SAMSCOM,02/12/22,1420
SAMSCOM,03/12/22,1134
SAMSCOM,04/12/22,783
SAMSCOM,05/12/22,874
SAMSCOM,06/12/22,1572
SAMSCOM,07/12/22,1404
SAMSCOM,08/12/22,1363
SAMSCOM,09/12/22,1228
SAMSCOM,10/12/22,1035
SAMSCOM,11/12/22,803
SAMSCOM,12/12/22,785
SAMSCOM,13/12/22,1462
SAMSCOM,14/12/22,1329
SAMSCOM,15/12/22,1258
SAMSCOM,16/12/22,991
SAMSCOM,17/12/22,1038
SAMSCOM,18/12/22,673
SAMSCOM,19/12/22,744
SAMSCOM,20/12/22,1338
SAMSCOM,21/12/22,1168
SAMSCOM,22/12/22,1033
SAMSCOM,23/12/22,787
SAMSCOM,24/12/22,578
SAMSCOM,25/12/22,219
SAMSCOM,26/12/22,176
SAMSCOM,27/12/22,938
SAMSCOM,28/12/22,1142
SAMSCOM,29/12/22,1127
SAMSCOM,30/12/22,1157
SAMSCOM,31/12/22,916
SAMSCOM,01/01/23,308
SAMSCOM,02/01/23,282
SAMSCOM,03/01/23,1082
SAMSCOM,04/01/23,1283
SAMSCOM,05/01/23,1446
SAMSCOM,06/01/23,1176
SAMSCOM,07/01/23,953
SAMSCOM,08/01/23,570
SAMSCOM,09/01/23,685
SAMSCOM,10/01/23,1502
SAMSCOM,11/01/23,1217
SAMSCOM,12/01/23,1203
SAMSCOM,13/01/23,1122
SAMSCOM,14/01/23,888
SAMSCOM,15/01/23,636
SAMSCOM,16/01/23,700
SAMSCOM,17/01/23,1422
SAMSCOM,18/01/23,1253
SAMSCOM,19/01/23,1158
SAMSCOM,20/01/23,1062
SAMSCOM,21/01/23,870
SAMSCOM,22/01/23,679
SAMSCOM,23/01/23,715
SAMSCOM,24/01/23,1330
SAMSCOM,25/01/23,1004
SAMSCOM,26/01/23,916
SAMSCOM,27/01/23,836
SAMSCOM,28/01/23,594
SAMSCOM,29/01/23,537
SAMSCOM,30/01/23,554
SAMSCOM,31/01/23,908
SAMSCOM,01/02/23,713
SAMSCOM,02/02/23,813
SAMSCOM,03/02/23,921
SAMSCOM,04/02/23,799
SAMSCOM,05/02/23,724
SAMSCOM,06/02/23,758
SAMSCOM,07/02/23,1312
SAMSCOM,08/02/23,1205
SAMSCOM,09/02/23,1129
SAMSCOM,10/02/23,1101
SAMSCOM,11/02/23,833
SAMSCOM,12/02/23,711
SAMSCOM,13/02/23,406
SAMSCOM,14/02/23,1330
SAMSCOM,15/02/23,992
SAMSCOM,16/02/23,974
SAMSCOM,17/02/23,967
SAMSCOM,18/02/23,720
SAMSCOM,19/02/23,647
SAMSCOM,20/02/23,687
SAMSCOM,21/02/23,1189
SAMSCOM,22/02/23,1069
SAMSCOM,23/02/23,1031
SAMSCOM,24/02/23,1037
SAMSCOM,25/02/23,757
SAMSCOM,26/02/23,666
SAMSCOM,27/02/23,703
SAMSCOM,28/02/23,1313
SAMSCOM,01/03/23,1040
SAMSCOM,02/03/23,956
SAMSCOM,03/03/23,874
SAMSCOM,04/03/23,700
SAMSCOM,05/03/23,579
SAMSCOM,06/03/23,558
SAMSCOM,07/03/23,1112
SAMSCOM,08/03/23,976
SAMSCOM,09/03/23,897
SAMSCOM,10/03/23,822
SAMSCOM,11/03/23,621
SAMSCOM,12/03/23,571
SAMSCOM,13/03/23,534
SAMSCOM,14/03/23,1058
SAMSCOM,15/03/23,912
SAMSCOM,16/03/23,1160
SAMSCOM,17/03/23,1137
SAMSCOM,18/03/23,860
SAMSCOM,19/03/23,778
SAMSCOM,20/03/23,815
SAMSCOM,21/03/23,1432
SAMSCOM,22/03/23,1362
SAMSCOM,23/03/23,1213
SAMSCOM,24/03/23,1065
SAMSCOM,25/03/23,837
SAMSCOM,26/03/23,684
SAMSCOM,27/03/23,774
SAMSCOM,28/03/23,1365
SAMSCOM,29/03/23,1243
SAMSCOM,30/03/23,1131
SAMSCOM,31/03/23,1063
SAMSCOM,01/04/23,901
SAMSCOM,02/04/23,719
SAMSCOM,03/04/23,767
SAMSCOM,04/04/23,1351
SAMSCOM,05/04/23,1173
SAMSCOM,06/04/23,1119
SAMSCOM,07/04/23,1017
SAMSCOM,08/04/23,731
SAMSCOM,09/04/23,666
SAMSCOM,10/04/23,521
SAMSCOM,11/04/23,1276
SAMSCOM,12/04/23,1236
SAMSCOM,13/04/23,1315
SAMSCOM,14/04/23,1161
SAMSCOM,15/04/23,1040
SAMSCOM,16/04/23,734
SAMSCOM,17/04/23,876
SAMSCOM,18/04/23,1283
SAMSCOM,19/04/23,1186
SAMSCOM,20/04/23,1089
SAMSCOM,21/04/23,873
SAMSCOM,22/04/23,622
SAMSCOM,23/04/23,523
SAMSCOM,24/04/23,593
SAMSCOM,25/04/23,1023
SAMSCOM,26/04/23,951
SAMSCOM,27/04/23,859
SAMSCOM,28/04/23,845
SAMSCOM,29/04/23,679
SAMSCOM,30/04/23,548
SAMSCOM,01/05/23,625
SAMSCOM,02/05/23,1110
SAMSCOM,03/05/23,954
SAMSCOM,04/05/23,1152
SAMSCOM,05/05/23,1948
SAMSCOM,06/05/23,1733
SAMSCOM,07/05/23,1673
SAMSCOM,08/05/23,1712
SAMSCOM,09/05/23,3168
SAMSCOM,10/05/23,2236
SAMSCOM,11/05/23,1849
SAMSCOM,12/05/23,2452
SAMSCOM,13/05/23,1878
SAMSCOM,14/05/23,1144
SAMSCOM,15/05/23,1443
SAMSCOM,16/05/23,1900
SAMSCOM,17/05/23,1975
SAMSCOM,18/05/23,2362
SAMSCOM,19/05/23,1109
SAMSCOM,20/05/23,1672
SAMSCOM,21/05/23,1345
SAMSCOM,22/05/23,1503
SAMSCOM,23/05/23,1412
SAMSCOM,24/05/23,1274
SAMSCOM,25/05/23,2310
SAMSCOM,26/05/23,2128
SAMSCOM,27/05/23,831
SAMSCOM,28/05/23,1037
SAMSCOM,29/05/23,808
SAMSCOM,30/05/23,2013
SAMSCOM,31/05/23,1996
SAMSCOM,01/06/23,1972
SAMSCOM,02/06/23,2439
SAMSCOM,03/06/23,1470
SAMSCOM,04/06/23,1237
SAMSCOM,05/06/23,1176
SAMSCOM,06/06/23,929
SAMSCOM,07/06/23,1744
SAMSCOM,08/06/23,1028
SAMSCOM,09/06/23,1235
SAMSCOM,10/06/23,685
SAMSCOM,11/06/23,522
SAMSCOM,12/06/23,924
SAMSCOM,13/06/23,1474
SAMSCOM,14/06/23,941
SAMSCOM,15/06/23,1346
SAMSCOM,16/06/23,1204
SAMSCOM,17/06/23,866
SAMSCOM,18/06/23,675
SAMSCOM,19/06/23,1057
SAMSCOM,20/06/23,1979
SAMSCOM,21/06/23,1455
SAMSCOM,22/06/23,1318
SAMSCOM,23/06/23,819
SAMSCOM,24/06/23,635
SAMSCOM,25/06/23,1033
SAMSCOM,26/06/23,833
SAMSCOM,27/06/23,1039
SAMSCOM,28/06/23,1732
SAMSCOM,29/06/23,1219
SAMSCOM,30/06/23,806
SAMSCOM,01/07/23,624
SAMSCOM,02/07/23,537
SAMSCOM,03/07/23,557
SAMSCOM,04/07/23,1352
SAMSCOM,05/07/23,474
SAMSCOM,06/07/23,928
SAMSCOM,07/07/23,1255
SAMSCOM,08/07/23,691
SAMSCOM,09/07/23,790
SAMSCOM,10/07/23,946
SAMSCOM,11/07/23,1077
SAMSCOM,12/07/23,1575
SAMSCOM,13/07/23,1501
SAMSCOM,14/07/23,1428
SAMSCOM,15/07/23,737
